inventory_id,film_id,store_id,last_update
635,138,2,2025-01-29 21:59:44.983815
636,138,2,2025-01-29 21:59:44.983815
637,138,2,2025-01-29 21:59:44.983815
638,139,1,2025-01-29 21:59:44.983815
639,139,1,2025-01-29 21:59:44.983815
640,139,1,2025-01-29 21:59:44.983815
641,139,1,2025-01-29 21:59:44.983815
642,139,2,2025-01-29 21:59:44.983815
643,139,2,2025-01-29 21:59:44.983815
644,140,1,2025-01-29 21:59:44.983815
645,140,1,2025-01-29 21:59:44.983815
646,140,2,2025-01-29 21:59:44.983815
647,140,2,2025-01-29 21:59:44.983815
648,140,2,2025-01-29 21:59:44.983815
649,141,1,2025-01-29 21:59:44.983815
650,141,1,2025-01-29 21:59:44.983815
651,141,1,2025-01-29 21:59:44.983815
652,141,2,2025-01-29 21:59:44.983815
653,141,2,2025-01-29 21:59:44.983815
654,142,1,2025-01-29 21:59:44.983815
655,142,1,2025-01-29 21:59:44.983815
656,142,1,2025-01-29 21:59:44.983815
657,142,2,2025-01-29 21:59:44.983815
658,142,2,2025-01-29 21:59:44.983815
659,143,1,2025-01-29 21:59:44.983815
660,143,1,2025-01-29 21:59:44.983815
661,143,1,2025-01-29 21:59:44.983815
662,143,1,2025-01-29 21:59:44.983815
663,143,2,2025-01-29 21:59:44.983815
664,143,2,2025-01-29 21:59:44.983815
665,143,2,2025-01-29 21:59:44.983815
666,145,2,2025-01-29 21:59:44.983815
667,145,2,2025-01-29 21:59:44.983815
668,145,2,2025-01-29 21:59:44.983815
669,146,1,2025-01-29 21:59:44.983815
670,146,1,2025-01-29 21:59:44.983815
671,146,1,2025-01-29 21:59:44.983815
672,147,1,2025-01-29 21:59:44.983815
673,147,1,2025-01-29 21:59:44.983815
674,147,1,2025-01-29 21:59:44.983815
675,147,2,2025-01-29 21:59:44.983815
676,147,2,2025-01-29 21:59:44.983815
677,147,2,2025-01-29 21:59:44.983815
678,149,1,2025-01-29 21:59:44.983815
679,149,1,2025-01-29 21:59:44.983815
680,149,1,2025-01-29 21:59:44.983815
681,149,2,2025-01-29 21:59:44.983815
682,149,2,2025-01-29 21:59:44.983815
683,149,2,2025-01-29 21:59:44.983815
684,150,1,2025-01-29 21:59:44.983815
685,150,1,2025-01-29 21:59:44.983815
686,150,2,2025-01-29 21:59:44.983815
687,150,2,2025-01-29 21:59:44.983815
688,150,2,2025-01-29 21:59:44.983815
689,150,2,2025-01-29 21:59:44.983815
690,151,1,2025-01-29 21:59:44.983815
691,151,1,2025-01-29 21:59:44.983815
692,151,2,2025-01-29 21:59:44.983815
693,151,2,2025-01-29 21:59:44.983815
694,152,1,2025-01-29 21:59:44.983815
695,152,1,2025-01-29 21:59:44.983815
696,152,1,2025-01-29 21:59:44.983815
697,152,1,2025-01-29 21:59:44.983815
698,153,1,2025-01-29 21:59:44.983815
699,153,1,2025-01-29 21:59:44.983815
700,153,1,2025-01-29 21:59:44.983815
701,153,1,2025-01-29 21:59:44.983815
702,154,1,2025-01-29 21:59:44.983815
703,154,1,2025-01-29 21:59:44.983815
704,154,1,2025-01-29 21:59:44.983815
705,154,2,2025-01-29 21:59:44.983815
706,154,2,2025-01-29 21:59:44.983815
707,154,2,2025-01-29 21:59:44.983815
708,154,2,2025-01-29 21:59:44.983815
709,155,1,2025-01-29 21:59:44.983815
710,155,1,2025-01-29 21:59:44.983815
711,155,2,2025-01-29 21:59:44.983815
712,155,2,2025-01-29 21:59:44.983815
713,155,2,2025-01-29 21:59:44.983815
714,156,2,2025-01-29 21:59:44.983815
715,156,2,2025-01-29 21:59:44.983815
716,157,2,2025-01-29 21:59:44.983815
717,157,2,2025-01-29 21:59:44.983815
718,157,2,2025-01-29 21:59:44.983815
719,158,1,2025-01-29 21:59:44.983815
720,158,1,2025-01-29 21:59:44.983815
721,158,2,2025-01-29 21:59:44.983815
722,158,2,2025-01-29 21:59:44.983815
723,158,2,2025-01-29 21:59:44.983815
724,159,1,2025-01-29 21:59:44.983815
725,159,1,2025-01-29 21:59:44.983815
726,159,1,2025-01-29 21:59:44.983815
727,159,1,2025-01-29 21:59:44.983815
728,159,2,2025-01-29 21:59:44.983815
729,159,2,2025-01-29 21:59:44.983815
730,159,2,2025-01-29 21:59:44.983815
731,160,1,2025-01-29 21:59:44.983815
732,160,1,2025-01-29 21:59:44.983815
733,160,2,2025-01-29 21:59:44.983815
734,160,2,2025-01-29 21:59:44.983815
735,160,2,2025-01-29 21:59:44.983815
736,161,1,2025-01-29 21:59:44.983815
737,161,1,2025-01-29 21:59:44.983815
738,162,1,2025-01-29 21:59:44.983815
739,162,1,2025-01-29 21:59:44.983815
740,162,1,2025-01-29 21:59:44.983815
741,162,2,2025-01-29 21:59:44.983815
742,162,2,2025-01-29 21:59:44.983815
743,162,2,2025-01-29 21:59:44.983815
744,162,2,2025-01-29 21:59:44.983815
745,163,2,2025-01-29 21:59:44.983815
746,163,2,2025-01-29 21:59:44.983815
747,163,2,2025-01-29 21:59:44.983815
748,164,1,2025-01-29 21:59:44.983815
749,164,1,2025-01-29 21:59:44.983815
750,164,2,2025-01-29 21:59:44.983815
751,164,2,2025-01-29 21:59:44.983815
752,164,2,2025-01-29 21:59:44.983815
753,165,1,2025-01-29 21:59:44.983815
754,165,1,2025-01-29 21:59:44.983815
755,165,1,2025-01-29 21:59:44.983815
756,165,2,2025-01-29 21:59:44.983815
757,165,2,2025-01-29 21:59:44.983815
758,166,1,2025-01-29 21:59:44.983815
759,166,1,2025-01-29 21:59:44.983815
760,166,1,2025-01-29 21:59:44.983815
761,166,1,2025-01-29 21:59:44.983815
762,166,2,2025-01-29 21:59:44.983815
763,166,2,2025-01-29 21:59:44.983815
764,167,1,2025-01-29 21:59:44.983815
765,167,1,2025-01-29 21:59:44.983815
766,167,1,2025-01-29 21:59:44.983815
767,167,1,2025-01-29 21:59:44.983815
768,167,2,2025-01-29 21:59:44.983815
769,167,2,2025-01-29 21:59:44.983815
770,167,2,2025-01-29 21:59:44.983815
771,168,1,2025-01-29 21:59:44.983815
772,168,1,2025-01-29 21:59:44.983815
773,169,1,2025-01-29 21:59:44.983815
774,169,1,2025-01-29 21:59:44.983815
775,169,2,2025-01-29 21:59:44.983815
776,169,2,2025-01-29 21:59:44.983815
777,170,1,2025-01-29 21:59:44.983815
778,170,1,2025-01-29 21:59:44.983815
779,170,2,2025-01-29 21:59:44.983815
780,170,2,2025-01-29 21:59:44.983815
781,170,2,2025-01-29 21:59:44.983815
782,170,2,2025-01-29 21:59:44.983815
783,172,1,2025-01-29 21:59:44.983815
784,172,1,2025-01-29 21:59:44.983815
785,172,1,2025-01-29 21:59:44.983815
786,172,1,2025-01-29 21:59:44.983815
787,172,2,2025-01-29 21:59:44.983815
788,172,2,2025-01-29 21:59:44.983815
789,172,2,2025-01-29 21:59:44.983815
790,173,1,2025-01-29 21:59:44.983815
791,173,1,2025-01-29 21:59:44.983815
792,173,1,2025-01-29 21:59:44.983815
793,173,2,2025-01-29 21:59:44.983815
794,173,2,2025-01-29 21:59:44.983815
795,174,1,2025-01-29 21:59:44.983815
796,174,1,2025-01-29 21:59:44.983815
797,174,1,2025-01-29 21:59:44.983815
798,174,1,2025-01-29 21:59:44.983815
799,174,2,2025-01-29 21:59:44.983815
800,174,2,2025-01-29 21:59:44.983815
801,174,2,2025-01-29 21:59:44.983815
802,174,2,2025-01-29 21:59:44.983815
803,175,1,2025-01-29 21:59:44.983815
804,175,1,2025-01-29 21:59:44.983815
805,175,2,2025-01-29 21:59:44.983815
806,175,2,2025-01-29 21:59:44.983815
807,175,2,2025-01-29 21:59:44.983815
808,176,1,2025-01-29 21:59:44.983815
809,176,1,2025-01-29 21:59:44.983815
810,176,2,2025-01-29 21:59:44.983815
811,176,2,2025-01-29 21:59:44.983815
812,176,2,2025-01-29 21:59:44.983815
813,176,2,2025-01-29 21:59:44.983815
814,177,2,2025-01-29 21:59:44.983815
815,177,2,2025-01-29 21:59:44.983815
816,177,2,2025-01-29 21:59:44.983815
817,178,1,2025-01-29 21:59:44.983815
818,178,1,2025-01-29 21:59:44.983815
819,179,1,2025-01-29 21:59:44.983815
820,179,1,2025-01-29 21:59:44.983815
821,179,1,2025-01-29 21:59:44.983815
822,179,1,2025-01-29 21:59:44.983815
823,180,2,2025-01-29 21:59:44.983815
824,180,2,2025-01-29 21:59:44.983815
825,181,1,2025-01-29 21:59:44.983815
826,181,1,2025-01-29 21:59:44.983815
827,181,1,2025-01-29 21:59:44.983815
828,181,2,2025-01-29 21:59:44.983815
829,181,2,2025-01-29 21:59:44.983815
830,181,2,2025-01-29 21:59:44.983815
831,181,2,2025-01-29 21:59:44.983815
832,182,1,2025-01-29 21:59:44.983815
833,182,1,2025-01-29 21:59:44.983815
834,183,1,2025-01-29 21:59:44.983815
835,183,1,2025-01-29 21:59:44.983815
836,183,1,2025-01-29 21:59:44.983815
837,183,2,2025-01-29 21:59:44.983815
838,183,2,2025-01-29 21:59:44.983815
839,183,2,2025-01-29 21:59:44.983815
840,184,1,2025-01-29 21:59:44.983815
841,184,1,2025-01-29 21:59:44.983815
842,184,2,2025-01-29 21:59:44.983815
843,184,2,2025-01-29 21:59:44.983815
844,184,2,2025-01-29 21:59:44.983815
845,185,1,2025-01-29 21:59:44.983815
846,185,1,2025-01-29 21:59:44.983815
847,186,1,2025-01-29 21:59:44.983815
848,186,1,2025-01-29 21:59:44.983815
849,186,2,2025-01-29 21:59:44.983815
850,186,2,2025-01-29 21:59:44.983815
851,187,2,2025-01-29 21:59:44.983815
852,187,2,2025-01-29 21:59:44.983815
853,187,2,2025-01-29 21:59:44.983815
854,188,1,2025-01-29 21:59:44.983815
855,188,1,2025-01-29 21:59:44.983815
856,188,1,2025-01-29 21:59:44.983815
857,189,1,2025-01-29 21:59:44.983815
858,189,1,2025-01-29 21:59:44.983815
859,189,2,2025-01-29 21:59:44.983815
860,189,2,2025-01-29 21:59:44.983815
861,189,2,2025-01-29 21:59:44.983815
862,189,2,2025-01-29 21:59:44.983815
863,190,2,2025-01-29 21:59:44.983815
864,190,2,2025-01-29 21:59:44.983815
865,190,2,2025-01-29 21:59:44.983815
866,190,2,2025-01-29 21:59:44.983815
867,191,1,2025-01-29 21:59:44.983815
868,191,1,2025-01-29 21:59:44.983815
869,191,1,2025-01-29 21:59:44.983815
870,191,2,2025-01-29 21:59:44.983815
871,191,2,2025-01-29 21:59:44.983815
872,191,2,2025-01-29 21:59:44.983815
873,193,1,2025-01-29 21:59:44.983815
874,193,1,2025-01-29 21:59:44.983815
875,193,1,2025-01-29 21:59:44.983815
876,193,1,2025-01-29 21:59:44.983815
877,193,2,2025-01-29 21:59:44.983815
878,193,2,2025-01-29 21:59:44.983815
879,193,2,2025-01-29 21:59:44.983815
880,193,2,2025-01-29 21:59:44.983815
881,194,1,2025-01-29 21:59:44.983815
882,194,1,2025-01-29 21:59:44.983815
883,194,2,2025-01-29 21:59:44.983815
884,194,2,2025-01-29 21:59:44.983815
885,196,1,2025-01-29 21:59:44.983815
886,196,1,2025-01-29 21:59:44.983815
887,197,1,2025-01-29 21:59:44.983815
888,197,1,2025-01-29 21:59:44.983815
889,199,1,2025-01-29 21:59:44.983815
890,199,1,2025-01-29 21:59:44.983815
891,199,1,2025-01-29 21:59:44.983815
892,199,1,2025-01-29 21:59:44.983815
893,199,2,2025-01-29 21:59:44.983815
894,199,2,2025-01-29 21:59:44.983815
895,199,2,2025-01-29 21:59:44.983815
896,199,2,2025-01-29 21:59:44.983815
897,200,1,2025-01-29 21:59:44.983815
898,200,1,2025-01-29 21:59:44.983815
899,200,1,2025-01-29 21:59:44.983815
900,200,1,2025-01-29 21:59:44.983815
901,200,2,2025-01-29 21:59:44.983815
902,200,2,2025-01-29 21:59:44.983815
903,200,2,2025-01-29 21:59:44.983815
904,200,2,2025-01-29 21:59:44.983815
905,201,1,2025-01-29 21:59:44.983815
906,201,1,2025-01-29 21:59:44.983815
907,201,1,2025-01-29 21:59:44.983815
908,201,1,2025-01-29 21:59:44.983815
909,202,1,2025-01-29 21:59:44.983815
910,202,1,2025-01-29 21:59:44.983815
911,202,1,2025-01-29 21:59:44.983815
912,203,2,2025-01-29 21:59:44.983815
913,203,2,2025-01-29 21:59:44.983815
914,203,2,2025-01-29 21:59:44.983815
915,203,2,2025-01-29 21:59:44.983815
916,204,1,2025-01-29 21:59:44.983815
917,204,1,2025-01-29 21:59:44.983815
918,204,1,2025-01-29 21:59:44.983815
919,204,1,2025-01-29 21:59:44.983815
920,204,2,2025-01-29 21:59:44.983815
921,204,2,2025-01-29 21:59:44.983815
922,205,1,2025-01-29 21:59:44.983815
923,205,1,2025-01-29 21:59:44.983815
924,205,1,2025-01-29 21:59:44.983815
925,205,1,2025-01-29 21:59:44.983815
926,206,1,2025-01-29 21:59:44.983815
927,206,1,2025-01-29 21:59:44.983815
928,206,1,2025-01-29 21:59:44.983815
929,206,1,2025-01-29 21:59:44.983815
930,206,2,2025-01-29 21:59:44.983815
931,206,2,2025-01-29 21:59:44.983815
932,206,2,2025-01-29 21:59:44.983815
933,206,2,2025-01-29 21:59:44.983815
934,207,1,2025-01-29 21:59:44.983815
935,207,1,2025-01-29 21:59:44.983815
936,207,1,2025-01-29 21:59:44.983815
937,207,1,2025-01-29 21:59:44.983815
938,208,1,2025-01-29 21:59:44.983815
939,208,1,2025-01-29 21:59:44.983815
940,208,1,2025-01-29 21:59:44.983815
941,209,1,2025-01-29 21:59:44.983815
942,209,1,2025-01-29 21:59:44.983815
943,209,1,2025-01-29 21:59:44.983815
944,209,1,2025-01-29 21:59:44.983815
945,210,2,2025-01-29 21:59:44.983815
946,210,2,2025-01-29 21:59:44.983815
947,210,2,2025-01-29 21:59:44.983815
948,211,1,2025-01-29 21:59:44.983815
949,211,1,2025-01-29 21:59:44.983815
950,212,1,2025-01-29 21:59:44.983815
951,212,1,2025-01-29 21:59:44.983815
952,212,1,2025-01-29 21:59:44.983815
953,212,2,2025-01-29 21:59:44.983815
954,212,2,2025-01-29 21:59:44.983815
955,213,1,2025-01-29 21:59:44.983815
956,213,1,2025-01-29 21:59:44.983815
957,213,1,2025-01-29 21:59:44.983815
958,213,1,2025-01-29 21:59:44.983815
959,214,2,2025-01-29 21:59:44.983815
960,214,2,2025-01-29 21:59:44.983815
961,214,2,2025-01-29 21:59:44.983815
962,214,2,2025-01-29 21:59:44.983815
963,215,1,2025-01-29 21:59:44.983815
964,215,1,2025-01-29 21:59:44.983815
965,215,1,2025-01-29 21:59:44.983815
966,215,2,2025-01-29 21:59:44.983815
967,215,2,2025-01-29 21:59:44.983815
968,215,2,2025-01-29 21:59:44.983815
969,216,1,2025-01-29 21:59:44.983815
970,216,1,2025-01-29 21:59:44.983815
971,216,2,2025-01-29 21:59:44.983815
972,216,2,2025-01-29 21:59:44.983815
973,216,2,2025-01-29 21:59:44.983815
974,218,1,2025-01-29 21:59:44.983815
975,218,1,2025-01-29 21:59:44.983815
976,218,1,2025-01-29 21:59:44.983815
977,218,1,2025-01-29 21:59:44.983815
978,218,2,2025-01-29 21:59:44.983815
979,218,2,2025-01-29 21:59:44.983815
980,218,2,2025-01-29 21:59:44.983815
981,219,1,2025-01-29 21:59:44.983815
982,219,1,2025-01-29 21:59:44.983815
983,219,1,2025-01-29 21:59:44.983815
984,219,1,2025-01-29 21:59:44.983815
985,220,1,2025-01-29 21:59:44.983815
986,220,1,2025-01-29 21:59:44.983815
987,220,1,2025-01-29 21:59:44.983815
988,220,1,2025-01-29 21:59:44.983815
989,220,2,2025-01-29 21:59:44.983815
990,220,2,2025-01-29 21:59:44.983815
991,220,2,2025-01-29 21:59:44.983815
992,220,2,2025-01-29 21:59:44.983815
993,222,1,2025-01-29 21:59:44.983815
994,222,1,2025-01-29 21:59:44.983815
995,222,2,2025-01-29 21:59:44.983815
996,222,2,2025-01-29 21:59:44.983815
997,222,2,2025-01-29 21:59:44.983815
998,222,2,2025-01-29 21:59:44.983815
999,223,2,2025-01-29 21:59:44.983815
1000,223,2,2025-01-29 21:59:44.983815
1001,224,1,2025-01-29 21:59:44.983815
1002,224,1,2025-01-29 21:59:44.983815
1003,225,1,2025-01-29 21:59:44.983815
1004,225,1,2025-01-29 21:59:44.983815
1005,225,1,2025-01-29 21:59:44.983815
1006,226,1,2025-01-29 21:59:44.983815
1007,226,1,2025-01-29 21:59:44.983815
1008,226,2,2025-01-29 21:59:44.983815
1009,226,2,2025-01-29 21:59:44.983815
1010,226,2,2025-01-29 21:59:44.983815
1011,227,1,2025-01-29 21:59:44.983815
1012,227,1,2025-01-29 21:59:44.983815
1013,227,1,2025-01-29 21:59:44.983815
1014,227,2,2025-01-29 21:59:44.983815
1015,227,2,2025-01-29 21:59:44.983815
1016,228,1,2025-01-29 21:59:44.983815
1017,228,1,2025-01-29 21:59:44.983815
1018,228,1,2025-01-29 21:59:44.983815
1019,228,2,2025-01-29 21:59:44.983815
1020,228,2,2025-01-29 21:59:44.983815
1021,228,2,2025-01-29 21:59:44.983815
1022,228,2,2025-01-29 21:59:44.983815
1023,229,1,2025-01-29 21:59:44.983815
1024,229,1,2025-01-29 21:59:44.983815
1025,229,2,2025-01-29 21:59:44.983815
1026,229,2,2025-01-29 21:59:44.983815
1027,230,1,2025-01-29 21:59:44.983815
1028,230,1,2025-01-29 21:59:44.983815
1029,231,1,2025-01-29 21:59:44.983815
1030,231,1,2025-01-29 21:59:44.983815
1031,231,1,2025-01-29 21:59:44.983815
1032,231,1,2025-01-29 21:59:44.983815
1033,231,2,2025-01-29 21:59:44.983815
1034,231,2,2025-01-29 21:59:44.983815
1035,231,2,2025-01-29 21:59:44.983815
1036,231,2,2025-01-29 21:59:44.983815
1037,232,1,2025-01-29 21:59:44.983815
1038,232,1,2025-01-29 21:59:44.983815
1039,232,1,2025-01-29 21:59:44.983815
1040,232,2,2025-01-29 21:59:44.983815
1041,232,2,2025-01-29 21:59:44.983815
1042,233,1,2025-01-29 21:59:44.983815
1043,233,1,2025-01-29 21:59:44.983815
1044,233,1,2025-01-29 21:59:44.983815
1045,233,1,2025-01-29 21:59:44.983815
1046,233,2,2025-01-29 21:59:44.983815
1047,233,2,2025-01-29 21:59:44.983815
1048,234,1,2025-01-29 21:59:44.983815
1049,234,1,2025-01-29 21:59:44.983815
1050,234,1,2025-01-29 21:59:44.983815
1051,234,1,2025-01-29 21:59:44.983815
1052,234,2,2025-01-29 21:59:44.983815
1053,234,2,2025-01-29 21:59:44.983815
1054,234,2,2025-01-29 21:59:44.983815
1055,235,1,2025-01-29 21:59:44.983815
1056,235,1,2025-01-29 21:59:44.983815
1057,235,2,2025-01-29 21:59:44.983815
1058,235,2,2025-01-29 21:59:44.983815
1059,235,2,2025-01-29 21:59:44.983815
1060,235,2,2025-01-29 21:59:44.983815
1061,236,2,2025-01-29 21:59:44.983815
1062,236,2,2025-01-29 21:59:44.983815
1063,236,2,2025-01-29 21:59:44.983815
1064,236,2,2025-01-29 21:59:44.983815
1065,237,1,2025-01-29 21:59:44.983815
1066,237,1,2025-01-29 21:59:44.983815
1067,238,1,2025-01-29 21:59:44.983815
1068,238,1,2025-01-29 21:59:44.983815
1069,239,1,2025-01-29 21:59:44.983815
1070,239,1,2025-01-29 21:59:44.983815
1071,239,1,2025-01-29 21:59:44.983815
1072,239,1,2025-01-29 21:59:44.983815
1073,239,2,2025-01-29 21:59:44.983815
1074,239,2,2025-01-29 21:59:44.983815
1075,239,2,2025-01-29 21:59:44.983815
1076,239,2,2025-01-29 21:59:44.983815
1077,240,2,2025-01-29 21:59:44.983815
1078,240,2,2025-01-29 21:59:44.983815
1079,240,2,2025-01-29 21:59:44.983815
1080,241,1,2025-01-29 21:59:44.983815
1081,241,1,2025-01-29 21:59:44.983815
1082,241,1,2025-01-29 21:59:44.983815
1083,241,1,2025-01-29 21:59:44.983815
1084,242,1,2025-01-29 21:59:44.983815
1085,242,1,2025-01-29 21:59:44.983815
1086,242,2,2025-01-29 21:59:44.983815
1087,242,2,2025-01-29 21:59:44.983815
1088,242,2,2025-01-29 21:59:44.983815
1089,243,1,2025-01-29 21:59:44.983815
1090,243,1,2025-01-29 21:59:44.983815
1091,243,2,2025-01-29 21:59:44.983815
1092,243,2,2025-01-29 21:59:44.983815
1093,243,2,2025-01-29 21:59:44.983815
1094,243,2,2025-01-29 21:59:44.983815
1095,244,1,2025-01-29 21:59:44.983815
1096,244,1,2025-01-29 21:59:44.983815
1097,244,1,2025-01-29 21:59:44.983815
1098,244,1,2025-01-29 21:59:44.983815
1099,244,2,2025-01-29 21:59:44.983815
1100,244,2,2025-01-29 21:59:44.983815
1101,244,2,2025-01-29 21:59:44.983815
1102,245,1,2025-01-29 21:59:44.983815
1103,245,1,2025-01-29 21:59:44.983815
1104,245,1,2025-01-29 21:59:44.983815
1105,245,2,2025-01-29 21:59:44.983815
1106,245,2,2025-01-29 21:59:44.983815
1107,245,2,2025-01-29 21:59:44.983815
1108,245,2,2025-01-29 21:59:44.983815
1109,246,2,2025-01-29 21:59:44.983815
1110,246,2,2025-01-29 21:59:44.983815
1111,246,2,2025-01-29 21:59:44.983815
1112,247,1,2025-01-29 21:59:44.983815
1113,247,1,2025-01-29 21:59:44.983815
1114,247,1,2025-01-29 21:59:44.983815
1115,247,2,2025-01-29 21:59:44.983815
1116,247,2,2025-01-29 21:59:44.983815
1117,247,2,2025-01-29 21:59:44.983815
1118,247,2,2025-01-29 21:59:44.983815
1119,248,2,2025-01-29 21:59:44.983815
1120,248,2,2025-01-29 21:59:44.983815
1121,249,1,2025-01-29 21:59:44.983815
1122,249,1,2025-01-29 21:59:44.983815
1123,249,2,2025-01-29 21:59:44.983815
1124,249,2,2025-01-29 21:59:44.983815
1125,249,2,2025-01-29 21:59:44.983815
1126,249,2,2025-01-29 21:59:44.983815
1127,250,2,2025-01-29 21:59:44.983815
1128,250,2,2025-01-29 21:59:44.983815
1129,250,2,2025-01-29 21:59:44.983815
1130,250,2,2025-01-29 21:59:44.983815
1131,251,1,2025-01-29 21:59:44.983815
1132,251,1,2025-01-29 21:59:44.983815
1133,251,2,2025-01-29 21:59:44.983815
1134,251,2,2025-01-29 21:59:44.983815
1135,251,2,2025-01-29 21:59:44.983815
1136,252,1,2025-01-29 21:59:44.983815
1137,252,1,2025-01-29 21:59:44.983815
1138,252,1,2025-01-29 21:59:44.983815
1139,252,2,2025-01-29 21:59:44.983815
1140,252,2,2025-01-29 21:59:44.983815
1141,252,2,2025-01-29 21:59:44.983815
1142,253,1,2025-01-29 21:59:44.983815
1143,253,1,2025-01-29 21:59:44.983815
1144,253,1,2025-01-29 21:59:44.983815
1145,253,1,2025-01-29 21:59:44.983815
1146,253,2,2025-01-29 21:59:44.983815
1147,253,2,2025-01-29 21:59:44.983815
1148,254,1,2025-01-29 21:59:44.983815
1149,254,1,2025-01-29 21:59:44.983815
1150,254,2,2025-01-29 21:59:44.983815
1151,254,2,2025-01-29 21:59:44.983815
1152,254,2,2025-01-29 21:59:44.983815
1153,255,1,2025-01-29 21:59:44.983815
1154,255,1,2025-01-29 21:59:44.983815
1155,255,1,2025-01-29 21:59:44.983815
1156,255,1,2025-01-29 21:59:44.983815
1157,255,2,2025-01-29 21:59:44.983815
1158,255,2,2025-01-29 21:59:44.983815
1159,256,2,2025-01-29 21:59:44.983815
1160,256,2,2025-01-29 21:59:44.983815
1161,256,2,2025-01-29 21:59:44.983815
1162,257,2,2025-01-29 21:59:44.983815
1163,257,2,2025-01-29 21:59:44.983815
1164,257,2,2025-01-29 21:59:44.983815
1165,258,2,2025-01-29 21:59:44.983815
1166,258,2,2025-01-29 21:59:44.983815
1167,258,2,2025-01-29 21:59:44.983815
1168,258,2,2025-01-29 21:59:44.983815
1169,259,1,2025-01-29 21:59:44.983815
1170,259,1,2025-01-29 21:59:44.983815
1171,260,2,2025-01-29 21:59:44.983815
1172,260,2,2025-01-29 21:59:44.983815
1173,260,2,2025-01-29 21:59:44.983815
1174,260,2,2025-01-29 21:59:44.983815
1175,261,1,2025-01-29 21:59:44.983815
1176,261,1,2025-01-29 21:59:44.983815
1177,262,2,2025-01-29 21:59:44.983815
1178,262,2,2025-01-29 21:59:44.983815
1179,263,1,2025-01-29 21:59:44.983815
1180,263,1,2025-01-29 21:59:44.983815
1181,263,1,2025-01-29 21:59:44.983815
1182,263,1,2025-01-29 21:59:44.983815
1183,263,2,2025-01-29 21:59:44.983815
1184,263,2,2025-01-29 21:59:44.983815
1185,263,2,2025-01-29 21:59:44.983815
1186,264,2,2025-01-29 21:59:44.983815
1187,264,2,2025-01-29 21:59:44.983815
1188,265,1,2025-01-29 21:59:44.983815
1189,265,1,2025-01-29 21:59:44.983815
1190,265,1,2025-01-29 21:59:44.983815
1191,265,1,2025-01-29 21:59:44.983815
1192,266,1,2025-01-29 21:59:44.983815
1193,266,1,2025-01-29 21:59:44.983815
1194,266,1,2025-01-29 21:59:44.983815
1195,266,1,2025-01-29 21:59:44.983815
1196,266,2,2025-01-29 21:59:44.983815
1197,266,2,2025-01-29 21:59:44.983815
1198,266,2,2025-01-29 21:59:44.983815
1199,266,2,2025-01-29 21:59:44.983815
1200,267,1,2025-01-29 21:59:44.983815
1201,267,1,2025-01-29 21:59:44.983815
1202,267,1,2025-01-29 21:59:44.983815
1203,267,1,2025-01-29 21:59:44.983815
1204,267,2,2025-01-29 21:59:44.983815
1205,267,2,2025-01-29 21:59:44.983815
1206,268,2,2025-01-29 21:59:44.983815
1207,268,2,2025-01-29 21:59:44.983815
1208,269,1,2025-01-29 21:59:44.983815
1209,269,1,2025-01-29 21:59:44.983815
1210,269,2,2025-01-29 21:59:44.983815
1211,269,2,2025-01-29 21:59:44.983815
1212,269,2,2025-01-29 21:59:44.983815
1213,269,2,2025-01-29 21:59:44.983815
1214,270,1,2025-01-29 21:59:44.983815
1215,270,1,2025-01-29 21:59:44.983815
1216,270,1,2025-01-29 21:59:44.983815
1217,270,2,2025-01-29 21:59:44.983815
1218,270,2,2025-01-29 21:59:44.983815
1219,270,2,2025-01-29 21:59:44.983815
1220,270,2,2025-01-29 21:59:44.983815
1221,271,1,2025-01-29 21:59:44.983815
1222,271,1,2025-01-29 21:59:44.983815
1223,271,1,2025-01-29 21:59:44.983815
1224,271,2,2025-01-29 21:59:44.983815
1225,271,2,2025-01-29 21:59:44.983815
1226,272,1,2025-01-29 21:59:44.983815
1227,272,1,2025-01-29 21:59:44.983815
1228,272,1,2025-01-29 21:59:44.983815
1229,272,1,2025-01-29 21:59:44.983815
1230,273,1,2025-01-29 21:59:44.983815
1231,273,1,2025-01-29 21:59:44.983815
1232,273,1,2025-01-29 21:59:44.983815
1233,273,1,2025-01-29 21:59:44.983815
1234,273,2,2025-01-29 21:59:44.983815
1235,273,2,2025-01-29 21:59:44.983815
1236,273,2,2025-01-29 21:59:44.983815
1237,274,1,2025-01-29 21:59:44.983815
1238,274,1,2025-01-29 21:59:44.983815
1239,274,1,2025-01-29 21:59:44.983815
1240,274,2,2025-01-29 21:59:44.983815
1241,274,2,2025-01-29 21:59:44.983815
1242,274,2,2025-01-29 21:59:44.983815
1243,274,2,2025-01-29 21:59:44.983815
1244,275,1,2025-01-29 21:59:44.983815
1245,275,1,2025-01-29 21:59:44.983815
1246,275,1,2025-01-29 21:59:44.983815
1247,275,2,2025-01-29 21:59:44.983815
1248,275,2,2025-01-29 21:59:44.983815
1249,276,1,2025-01-29 21:59:44.983815
1250,276,1,2025-01-29 21:59:44.983815
1251,276,1,2025-01-29 21:59:44.983815
1252,276,1,2025-01-29 21:59:44.983815
1253,277,1,2025-01-29 21:59:44.983815
1254,277,1,2025-01-29 21:59:44.983815
1255,277,1,2025-01-29 21:59:44.983815
1256,278,1,2025-01-29 21:59:44.983815
1257,278,1,2025-01-29 21:59:44.983815
